AnoMes,Municipio_Ibge,Municipio,Estado_Ibge,Estado,Sigla_Regiao,Regiao,VL_PagadorPF,QT_PagadorPF,VL_PagadorPJ,QT_PagadorPJ,VL_RecebedorPF,QT_RecebedorPF,VL_RecebedorPJ,QT_RecebedorPJ,QT_PES_PagadorPF,QT_PES_PagadorPJ,QT_PES_RecebedorPF,QT_PES_RecebedorPJ
202311,4118204,PARANAGUÁ,41,PARANÁ,SU,SUL,452785367.82,3107387,685620944.68,253742,460638195.05,1913943,535155467.74,550451,94805,6310,94338,6026
202306,4316709,SANTA BÁRBARA DO SUL,43,RIO GRANDE DO SUL,SU,SUL,26048554.85,75347,153212749.48,5962,21989420.9,43436,171976572.76,13815,4593,351,4181,348
202407,3152204,PORTEIRINHA,31,MINAS GERAIS,SE,SUDESTE,85444201.86,508026,21409974.38,24207,86901592.98,322713,23569885.52,96468,18068,963,17824,939
202312,1100940,CUJUBIM,11,RONDÔNIA,NO,NORTE,56185294.67,225500,14632054.79,13713,56759248.26,142700,15619467.85,39307,8022,427,8089,423
202309,3124609,ESTRELA DALVA,31,MINAS GERAIS,SE,SUDESTE,3174460.34,20634,1806572.18,863,3100764.41,14609,1382035.96,1402,941,46,963,39
202504,3146206,OURO VERDE DE MINAS,31,MINAS GERAIS,SE,SUDESTE,21312529.79,117661,10391253.03,2649,20789240.45,73041,5417715.54,9936,3833,115,3767,114
202506,2406809,LAJES PINTADAS,24,RIO GRANDE DO NORTE,NE,NORDESTE,11083966.87,102479,1987361.66,1930,10769457.41,62877,1180888.02,8270,3026,85,2946,77
202507,3101409,ALBERTINA,31,MINAS GERAIS,SE,SUDESTE,10715441.95,41225,17725021.05,3549,13553705.69,23574,18076740.87,7648,1514,98,1504,98
202410,5007901,SIDROLÂNDIA,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,198047291.44,948495,189511814.87,82327,206579469.5,536417,163488231.95,230299,27726,2060,27417,1909
202402,3200359,ALTO RIO NOVO,32,ESPÍRITO SANTO,SE,SUDESTE,18165673.73,82523,3763530.85,4475,18090128.75,53540,15881123.53,14922,3658,163,3586,160
202307,2926202,RIACHÃO DAS NEVES,29,BAHIA,NE,NORDESTE,28809653.3,204374,5191117.68,6472,27375844.1,136827,5740635.33,16456,8388,209,8660,222
202311,3520400,ILHABELA,35,SÃO PAULO,SE,SUDESTE,136161483.86,625946,70613636.48,78025,149273319.89,396091,59153392.68,185621,24037,2575,24202,2484
202308,4306809,ENCANTADO,43,RIO GRANDE DO SUL,SU,SUL,36294788.77,160468,96905617.75,19872,36085321.28,94696,125568026.46,142500,10563,1322,9681,1337
202409,3519709,IBIÚNA,35,SÃO PAULO,SE,SUDESTE,266484592.01,1409187,160925268.36,113871,293322790.03,865959,135208117.07,265355,48241,3354,48288,3124
202306,4315552,RIO DOS ÍNDIOS,43,RIO GRANDE DO SUL,SU,SUL,4391222.96,11548,1260392.96,738,3539835.03,6816,918038.2,1064,991,60,914,59
202504,2405603,JARDIM DE PIRANHAS,24,RIO GRANDE DO NORTE,NE,NORDESTE,48658365.14,242349,14052595.09,7169,48548888.5,179065,16497476.02,43757,7212,266,6706,249
202406,4210100,MAFRA,42,SANTA CATARINA,SU,SUL,150495380.92,708878,223421116.06,59391,153845745.65,389050,182482692.08,164857,30678,2847,29866,2739
202401,2920908,MASCOTE,29,BAHIA,NE,NORDESTE,20949244.52,172128,3789233.59,3984,20652397.45,118513,7534779.79,13358,5746,145,5771,155
202502,1300086,ANAMÃ,13,AMAZONAS,NO,NORTE,23544577.01,214645,2614555.6,3086,19201026.69,129646,2187187.78,12167,6051,66,5660,69
202305,3203056,JAGUARÉ,32,ESPÍRITO SANTO,SE,SUDESTE,76171880.22,327329,31252119.5,18312,75110497.57,207872,35872128.11,65087,14051,708,13973,694
202312,2309300,NOVA RUSSAS,23,CEARÁ,NE,NORDESTE,56830696.3,440668,25846974.6,14877,55811236.27,322693,28157205.67,68676,14349,446,14441,421
202509,2206670,MORRO DO CHAPÉU DO PIAUÍ,22,PIAUÍ,NE,NORDESTE,1816097.92,16722,222746.38,311,1705060.76,9305,181039.92,1007,2320,37,2008,34
202411,4117255,NOVA PRATA DO IGUAÇU,41,PARANÁ,SU,SUL,41189532.43,141070,23912614.9,13471,39711887.18,68862,26441522.62,43024,5510,606,5197,579
202411,3106705,BETIM,31,MINAS GERAIS,SE,SUDESTE,1755761458.09,10212588,4974925586.65,753831,1777138721.56,6476397,3626516696.2,1837335,289933,22694,289372,20802
202412,2601052,ARAÇOIABA,26,PERNAMBUCO,NE,NORDESTE,55256899.5,468331,7974232.36,8840,51653291.45,309902,8382359.56,35233,10999,240,10839,208
202312,2209377,SANTA ROSA DO PIAUÍ,22,PIAUÍ,NE,NORDESTE,8422310.2,60524,1040780.42,1633,7917125.95,38702,1098472.7,5017,2051,62,2181,57
202410,2304806,GRANJEIRO,23,CEARÁ,NE,NORDESTE,12770830.07,89868,1256839.72,1147,12117251.86,56849,796622.37,5315,2755,58,2676,50
202412,1200138,BUJARI,12,ACRE,NO,NORTE,32475866.53,248493,13603834.37,11226,33148571.21,143238,10569407.71,34804,5856,142,5818,129
202406,5215231,NOVO GAMA,52,GOIÁS,CO,CENTRO-OESTE,284391574.06,2374690,81295712.98,107658,297735243.99,1589113,69848869.43,297196,58906,2359,60509,2236
202501,4126272,SAUDADE DO IGUAÇU,41,PARANÁ,SU,SUL,14882053.44,85937,9839434.65,8777,13249215.62,42951,11360798.81,20219,3078,288,2917,269
202505,2206308,MIGUEL LEÃO,22,PIAUÍ,NE,NORDESTE,3844186.83,40594,3210676.9,1139,3410747.95,21897,2024692.53,6767,844,36,810,30
202405,4215802,SÃO BENTO DO SUL,42,SANTA CATARINA,SU,SUL,254192133.57,1185730,310361031.88,126760,262143357.7,679746,301312180.1,274313,50849,5514,49367,5402
202506,1508209,VIGIA,15,PARÁ,NO,NORTE,141511930.83,1261916,31117895.61,38534,136040929.18,848918,33411716.27,151813,29411,759,28579,710
202502,5006002,NOVA ALVORADA DO SUL,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,81728712.56,483799,99597667.83,40072,81641937.09,251480,99473220.57,101897,13217,879,12978,854
202412,2101707,BARREIRINHAS,21,MARANHÃO,NE,NORDESTE,182859241.57,1364898,59179157.08,71185,176191591.4,910401,62387020.31,220319,33716,1409,33233,1368
202508,2305407,ICÓ,23,CEARÁ,NE,NORDESTE,210169950.9,1340733,40270814.45,44323,199742757.08,913930,34765695.81,163315,34393,930,33809,854
202402,4314407,PELOTAS,43,RIO GRANDE DO SUL,SU,SUL,888405635.79,5038483,805171845.17,416253,900079620.36,3171367,694658198.01,1144174,199823,15652,192670,14859
202503,4127106,TELÊMACO BORBA,41,PARANÁ,SU,SUL,290079547.75,1629157,242875876.04,139268,280416148.74,836113,193373273.73,322164,49981,3688,49115,3502
202408,2907400,CATOLÂNDIA,29,BAHIA,NE,NORDESTE,5299446.68,51746,1186756.73,1540,5145269.64,27187,1601173.72,4732,1454,45,1444,47
202505,2312304,SÃO BENEDITO,23,CEARÁ,NE,NORDESTE,118955579.92,789373,32640133.18,36838,115753854.95,503309,38425411.43,164412,24041,1069,23829,984
202506,3115706,CENTRAL DE MINAS,31,MINAS GERAIS,SE,SUDESTE,29947253.0,96177,8118865.22,5372,30096755.4,54804,8464388.39,23825,3667,227,3659,215
202503,2704609,MARAVILHA,27,ALAGOAS,NE,NORDESTE,32409503.67,207852,1944661.66,1969,30481291.88,128908,2268105.58,15020,5540,102,5444,102
202403,1702158,ARAGUANÃ,17,TOCANTINS,NO,NORTE,14422729.98,115884,2870259.13,3505,14214130.23,68319,2544757.02,7317,3009,87,2998,78
202312,3530409,MIRASSOLÂNDIA,35,SÃO PAULO,SE,SUDESTE,9962064.55,58410,6335937.05,4067,10668707.32,37007,4449522.14,10371,2244,196,2242,146
202308,4100202,ADRIANÓPOLIS,41,PARANÁ,SU,SUL,9278503.97,63946,4455065.48,4193,9786994.53,38505,7173947.22,9698,3108,159,3060,158
202506,4307815,ESTRELA VELHA,43,RIO GRANDE DO SUL,SU,SUL,7435953.85,33051,8749070.17,1282,5559599.63,14283,7944382.11,2362,1467,95,1274,83
202311,3534104,ORIENTE,35,SÃO PAULO,SE,SUDESTE,14866248.97,77949,5643633.19,5122,13873519.24,45542,4467820.2,8461,3453,234,3303,221
202312,3123502,DOURADOQUARA,31,MINAS GERAIS,SE,SUDESTE,5962287.26,13281,2843267.15,557,5764964.1,8397,1102184.42,1747,732,57,693,50
202305,4312179,MATO QUEIMADO,43,RIO GRANDE DO SUL,SU,SUL,2212465.34,6908,460596.31,486,1462814.24,3380,744374.86,873,582,42,498,48
202305,2918902,LAJEDÃO,29,BAHIA,NE,NORDESTE,8477224.36,42058,649629.15,598,8661964.24,28668,577889.38,3399,1971,55,2027,46
202312,4127908,TUNEIRAS DO OESTE,41,PARANÁ,SU,SUL,19794010.24,83607,6441578.87,6010,20138430.1,49170,5531532.04,15218,3782,231,3760,226
202509,3139003,MACHADO,31,MINAS GERAIS,SE,SUDESTE,34475452.25,89191,68763679.32,11259,44328734.8,53891,59879951.73,19938,16940,1447,14044,1354
202502,3204500,SANTA LEOPOLDINA,32,ESPÍRITO SANTO,SE,SUDESTE,25363799.29,148086,15516186.39,8045,24560928.66,79931,12476758.67,26582,5566,281,5248,273
202305,4118808,PEABIRU,41,PARANÁ,SU,SUL,29038730.82,117764,17576659.94,12853,29827028.95,76249,14887554.99,28136,6354,558,6323,546
202312,2210706,SIMÕES,22,PIAUÍ,NE,NORDESTE,26250688.64,181114,7346680.37,4900,24618598.68,124136,6410431.17,22020,6498,159,6372,132
202411,3127503,GONZAGA,31,MINAS GERAIS,SE,SUDESTE,15028785.52,65086,3073099.83,3844,19356824.81,36858,2818582.55,12057,2880,119,2851,106
202304,4300851,ARAMBARÉ,43,RIO GRANDE DO SUL,SU,SUL,4854627.09,23496,1522919.16,2395,4225761.29,15027,1428433.78,5626,1655,147,1603,151
202509,3150604,PIRACEMA,31,MINAS GERAIS,SE,SUDESTE,2884558.07,8588,668406.94,792,2726339.98,5482,838504.43,4024,2062,163,1561,168
202304,3500709,AGUDOS,35,SÃO PAULO,SE,SUDESTE,71099649.41,386901,58948341.31,37905,74033776.35,276016,53223228.53,64144,20218,1586,19989,1463
202401,5200175,ÁGUA FRIA DE GOIÁS,52,GOIÁS,CO,CENTRO-OESTE,12395883.94,60006,4701868.71,2654,11533247.94,33541,5705807.59,8798,2377,122,2332,107
202305,4104303,CAMPO MOURÃO,41,PARANÁ,SU,SUL,335233284.9,992852,3568027500.9,156474,351858114.5,677645,3656695321.21,361673,53868,5701,53328,5540
202409,3522307,ITAPETININGA,35,SÃO PAULO,SE,SUDESTE,556092797.04,3194409,407846377.58,243486,584564964.84,1849752,373395571.17,578099,101316,7531,98767,6979
202507,4218954,URUPEMA,42,SANTA CATARINA,SU,SUL,7806918.71,29903,2736192.26,2068,7130666.59,14806,1819134.36,7945,1486,110,1365,114
202505,3520608,INDIANA,35,SÃO PAULO,SE,SUDESTE,18027976.63,94413,10135606.46,6672,18285458.19,54035,8620406.15,15480,3050,237,2965,221
202408,2109239,PRESIDENTE MÉDICI,21,MARANHÃO,NE,NORDESTE,17252508.33,145847,2186642.59,2654,15960380.05,88436,2082903.2,12404,3530,68,3435,65
202509,2904506,BROTAS DE MACAÚBAS,29,BAHIA,NE,NORDESTE,3733658.29,26945,789717.32,985,3433775.63,15031,666118.85,3986,4099,151,3310,142
202412,4212270,PASSOS MAIA,42,SANTA CATARINA,SU,SUL,12787639.79,51852,3931271.73,2877,10607367.64,24709,3424115.61,6840,2152,160,2067,158
202408,3550605,SÃO ROQUE,35,SÃO PAULO,SE,SUDESTE,316134122.27,1532015,265186067.85,148131,339445548.2,905662,230102606.93,383710,54092,5202,53606,4870
202305,4104659,CARAMBEÍ,41,PARANÁ,SU,SUL,66666309.15,207751,334174435.4,27309,55264733.91,131008,339022781.24,50643,12040,1048,11698,977
202411,2912905,IBIRATAIA,29,BAHIA,NE,NORDESTE,58820694.73,361725,16291574.09,9399,56773006.88,233952,13541904.77,32490,10700,308,10684,264
202505,4307005,ERECHIM,43,RIO GRANDE DO SUL,SU,SUL,447528713.12,1723880,1690339805.01,217756,441520866.96,922111,1505404870.03,609988,67531,9477,65534,9173
202507,3136405,JOAQUIM FELÍCIO,31,MINAS GERAIS,SE,SUDESTE,11233327.1,73141,3484229.2,3817,10292016.24,40082,2744526.63,8610,2154,136,2111,132
202308,2918753,LAGOA REAL,29,BAHIA,NE,NORDESTE,20553031.15,98355,2658233.3,2301,18128888.9,60672,3599230.93,7495,4151,100,4022,93
202507,2300507,ALCÂNTARAS,23,CEARÁ,NE,NORDESTE,24855822.02,188920,5099277.42,7234,23643265.1,120067,4589400.43,31748,5598,210,5464,197
202506,3522901,ITAPUÍ,35,SÃO PAULO,SE,SUDESTE,42516666.1,297717,51652919.87,24046,41379076.86,150255,62441973.54,63701,8048,611,7791,573
202503,3504701,BALBINOS,35,SÃO PAULO,SE,SUDESTE,4644622.13,41495,929410.73,1379,4876310.61,22997,566065.2,2245,1069,48,1044,45
202404,3517703,GUARÁ,35,SÃO PAULO,SE,SUDESTE,56744692.69,392809,83906059.13,24425,58892783.5,226554,87393091.42,89772,11538,718,11431,679
202507,2806404,SANTANA DO SÃO FRANCISCO,28,SERGIPE,NE,NORDESTE,20710565.18,178565,1911689.26,1715,19168625.37,112200,1959266.97,4833,4515,76,4501,59
202309,3105004,BALDIM,31,MINAS GERAIS,SE,SUDESTE,12113754.37,74294,7646384.19,5964,12922509.02,49847,6916761.34,10123,3619,241,3613,236
202405,2512804,RIACHO DOS CAVALOS,25,PARAÍBA,NE,NORDESTE,27194942.44,146077,3614843.99,2640,24319054.96,108941,3343550.29,12967,3902,95,3732,86
202502,2205276,JATOBÁ DO PIAUÍ,22,PIAUÍ,NE,NORDESTE,7359435.89,57980,592462.4,570,6853993.4,37150,280367.59,2189,2057,39,1999,33
202310,3540903,PRADÓPOLIS,35,SÃO PAULO,SE,SUDESTE,44386290.62,239903,25820737.69,23158,44696253.99,151456,40942035.01,44047,10155,754,9932,691
202405,4215000,RIO NEGRINHO,42,SANTA CATARINA,SU,SUL,107931848.32,602585,143151729.14,54046,114338929.16,342651,136439313.04,128245,24193,2203,23699,2168
202307,4306320,DERRUBADAS,43,RIO GRANDE DO SUL,SU,SUL,3392572.22,12340,3147103.85,671,2946551.99,6310,3028322.52,1744,990,55,874,58
202410,2913705,INHAMBUPE,29,BAHIA,NE,NORDESTE,103242089.51,668987,52367378.9,25738,108091360.39,401087,50324836.16,90734,18919,791,19047,741
202409,3530201,MIRANTE DO PARANAPANEMA,35,SÃO PAULO,SE,SUDESTE,46459525.8,219440,72455618.65,10592,48484626.71,120782,36790826.61,29540,8609,418,8346,376
202507,3502705,APIAÍ,35,SÃO PAULO,SE,SUDESTE,88400994.12,571837,53881005.32,37995,84067851.24,293296,46788978.37,108487,15700,948,15407,904
202508,5100359,ALTO BOA VISTA,51,MATO GROSSO,CO,CENTRO-OESTE,40757940.58,115266,9122791.47,9827,39743606.13,66409,9936332.52,36085,3350,284,3270,266
202306,2111805,SÍTIO NOVO,21,MARANHÃO,NE,NORDESTE,33322892.07,156193,6749851.15,4095,34307597.78,112460,7885679.49,15452,6336,141,6264,134
202508,2904803,CAATIBA,29,BAHIA,NE,NORDESTE,16689653.49,129458,2345748.07,2865,15145136.84,79281,1540041.04,12431,3873,107,3789,99
202405,1100072,CORUMBIARA,11,RONDÔNIA,NO,NORTE,26907693.34,99169,5770445.28,4134,26744942.75,54411,4236650.82,15212,4295,208,4181,206
202406,4308078,FAZENDA VILANOVA,43,RIO GRANDE DO SUL,SU,SUL,6876227.92,41311,4571815.49,3516,6490871.8,21256,4940995.6,14950,1869,226,1756,211
202508,4322343,UBIRETAMA,43,RIO GRANDE DO SUL,SU,SUL,3905107.47,13442,1027979.81,732,3113328.12,6191,380781.54,964,761,59,682,50
202508,1705102,CHAPADA DA NATIVIDADE,17,TOCANTINS,NO,NORTE,12169976.62,77737,3961959.25,7271,11097829.14,45363,4292543.29,17872,1802,86,1760,89
202504,2701704,CAPELA,27,ALAGOAS,NE,NORDESTE,36189817.9,297235,11338496.02,6875,36656829.22,186154,6513030.35,18275,8709,235,8781,206
202407,4314068,PASSA SETE,43,RIO GRANDE DO SUL,SU,SUL,4997300.85,30195,2923786.76,1249,3860946.7,13613,3174170.06,5498,1527,73,1354,62
202409,3202504,IBIRAÇU,32,ESPÍRITO SANTO,SE,SUDESTE,36978727.31,236183,33512608.56,16759,36164026.26,135093,36000594.55,52861,6924,579,6807,511
202502,4303202,CACIQUE DOBLE,43,RIO GRANDE DO SUL,SU,SUL,10970720.46,39833,5561485.87,3311,9464536.51,18287,5915636.66,6794,2125,168,1872,166
202502,3109709,CACHOEIRA DE MINAS,31,MINAS GERAIS,SE,SUDESTE,25170394.04,136375,13638105.94,11524,24232466.72,76518,17319063.36,33573,5712,493,5448,471
202402,2802007,DIVINA PASTORA,28,SERGIPE,NE,NORDESTE,6165225.99,65687,391054.98,429,5958621.89,37942,385091.93,1635,2066,28,2085,25
202406,2513158,SANTA CECÍLIA,25,PARAÍBA,NE,NORDESTE,12709452.41,77179,1570293.41,2201,12662399.96,55574,1349436.18,7392,2783,66,2710,64
202404,4307864,FAGUNDES VARELA,43,RIO GRANDE DO SUL,SU,SUL,3614198.08,13169,1852422.06,1126,3878820.55,5403,2008097.7,2382,1085,119,832,114
202502,3168309,TAQUARAÇU DE MINAS,31,MINAS GERAIS,SE,SUDESTE,10860227.33,56822,2881176.24,3430,11160850.62,36651,2637341.06,7390,2204,148,2176,133
202504,4111258,ITAPERUÇU,41,PARANÁ,SU,SUL,93360232.82,696456,92598257.37,64686,100961152.98,363397,84998062.94,123812,17706,1420,17576,1341
202402,4216503,SÃO JOAQUIM,42,SANTA CATARINA,SU,SUL,64837805.09,226808,36073598.87,21776,65787210.61,129027,38049756.78,59631,12532,977,12211,953
202503,2803807,MALHADA DOS BOIS,28,SERGIPE,NE,NORDESTE,12543238.33,90251,7150401.21,2728,11076138.36,59291,8060147.81,9295,2363,74,2356,62
202401,4123006,SALTO DO LONTRA,41,PARANÁ,SU,SUL,30498341.61,161761,15964106.71,16298,28354293.7,69475,19307955.92,30074,6238,570,5829,576
202310,4319737,SÃO VALÉRIO DO SUL,43,RIO GRANDE DO SUL,SU,SUL,1492454.2,6424,192136.43,325,1221570.07,3492,253752.29,881,553,27,458,29
202307,3304409,RIO CLARO,33,RIO DE JANEIRO,SE,SUDESTE,28188137.36,165209,9206563.25,10618,27629049.49,119833,7718649.46,24927,8626,435,8469,441
202310,2604502,CHÃ GRANDE,26,PERNAMBUCO,NE,NORDESTE,33407286.8,192805,9508174.8,9461,36646378.99,154267,8288830.83,23114,8334,314,8513,293
202411,4106407,CORNÉLIO PROCÓPIO,41,PARANÁ,SU,SUL,183322320.86,815850,167822229.58,82095,195081102.66,469998,167390181.67,256986,29004,2648,28488,2479
202501,2515807,SERRA REDONDA,25,PARAÍBA,NE,NORDESTE,13389247.73,101307,1237907.83,1584,12006313.12,69966,1499446.81,7686,3390,81,3363,70
202305,3304706,SANTO ANTÔNIO DE PÁDUA,33,RIO DE JANEIRO,SE,SUDESTE,64596008.67,300314,58162594.12,28078,66258035.16,221261,55097272.6,73530,17712,1313,17914,1362
202507,4307708,ESTEIO,43,RIO GRANDE DO SUL,SU,SUL,341833856.58,2113122,1963058485.03,183389,338448747.49,1146348,1610928458.55,742822,57608,4931,56058,4782
202308,2515930,SERTÃOZINHO,25,PARAÍBA,NE,NORDESTE,4872365.64,35717,597596.88,931,4590209.25,26868,1483643.8,3100,1665,56,1653,46
202312,2702306,CORURIPE,27,ALAGOAS,NE,NORDESTE,132408607.67,957430,55333298.73,25411,122414413.93,619985,68418796.48,105800,27975,774,28352,699
202310,4103107,BOCAIÚVA DO SUL,41,PARANÁ,SU,SUL,23090919.55,147967,29499221.21,13589,25430795.34,87148,34095382.17,20949,6458,434,6337,422
202306,3163409,SÃO JOSÉ DO GOIABAL,31,MINAS GERAIS,SE,SUDESTE,6241413.21,36876,976341.94,1408,6303712.35,26047,817902.65,6403,2174,128,2143,128
202404,3100104,ABADIA DOS DOURADOS,31,MINAS GERAIS,SE,SUDESTE,17114448.98,58882,5199491.74,4080,24506483.62,37887,6122075.29,11162,2773,212,2722,200
202502,2916104,ITAPARICA,29,BAHIA,NE,NORDESTE,64311878.28,540628,11792388.52,14260,63420918.26,409275,9823800.19,47278,12901,409,13085,375
202403,2207009,OEIRAS,22,PIAUÍ,NE,NORDESTE,85123462.1,643644,44475761.89,29731,80481158.39,408368,35704319.3,109461,19560,807,19951,783
202407,3170305,UMBURATIBA,31,MINAS GERAIS,SE,SUDESTE,6167193.89,44762,1983099.26,1365,6313416.93,27101,1610185.92,4240,1604,54,1552,55
202405,1303908,SÃO PAULO DE OLIVENÇA,13,AMAZONAS,NO,NORTE,18609371.66,127082,5360220.79,3298,16172110.63,75954,3501921.26,4726,5169,134,5363,127
202306,2402501,CARNAUBAIS,24,RIO GRANDE DO NORTE,NE,NORDESTE,15641605.6,115899,2639639.94,3239,14633457.58,84516,2923074.27,10961,4785,107,4770,103
202411,3549805,SÃO JOSÉ DO RIO PRETO,35,SÃO PAULO,SE,SUDESTE,2766366224.05,10110513,3795513874.52,1390150,2954614009.73,6298068,3545666519.29,3437586,324723,41952,319316,39002
202406,3135506,JEQUERI,31,MINAS GERAIS,SE,SUDESTE,19707981.96,107212,6292876.12,4270,18298539.86,62707,11442686.0,12698,4529,255,4333,230
202310,2101608,BARRA DO CORDA,21,MARANHÃO,NE,NORDESTE,191330221.05,1186281,44255962.1,45671,182189297.27,852197,47107649.82,157454,39696,1240,40109,1199
202312,4200101,ABELARDO LUZ,42,SANTA CATARINA,SU,SUL,54014443.27,192291,25000027.82,15458,52010707.85,104137,27672002.17,46099,8530,691,8488,705
202503,2106375,MARANHÃOZINHO,21,MARANHÃO,NE,NORDESTE,28786016.51,234525,9012802.42,6497,26212407.26,138521,8121607.68,28578,5480,111,5293,104
202310,5201207,ANHANGUERA,52,GOIÁS,CO,CENTRO-OESTE,1762303.73,10328,220231.94,298,1977492.7,7278,271136.59,657,483,19,489,18
202307,2600401,ÁGUA PRETA,26,PERNAMBUCO,NE,NORDESTE,34615427.24,265343,2300861.13,4086,34278712.47,193225,3084573.32,11183,11251,189,11819,162
202409,5218706,RIANÁPOLIS,52,GOIÁS,CO,CENTRO-OESTE,23707094.4,84541,4830382.44,5439,21352481.71,58620,7436623.69,13705,2618,200,2634,173
202309,3508207,BURITIZAL,35,SÃO PAULO,SE,SUDESTE,9308600.54,39252,9335570.98,4706,11641800.13,24401,16969313.88,9531,2176,247,2101,216
202508,5008305,TRÊS LAGOAS,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,737997586.36,3768726,3386829194.49,356215,732047040.77,2069806,3292568564.03,921502,92371,7740,91279,7404
202403,3304557,RIO DE JANEIRO,33,RIO DE JANEIRO,SE,SUDESTE,27257282431.84,142635067,58163514420.71,12475368,27165581567.29,99790091,57335195193.3,59499282,4485552,306148,4383838,286039
202401,2210904,SOCORRO DO PIAUÍ,22,PIAUÍ,NE,NORDESTE,7313892.12,61731,627312.31,602,6361572.66,35779,1037066.76,2224,2152,39,2168,39
202311,2310407,PARAMOTI,23,CEARÁ,NE,NORDESTE,17623208.72,152547,2072372.11,2172,17194976.57,112985,1608076.53,7595,5156,97,5046,98
202408,5107800,SANTO ANTÔNIO DO LEVERGER,51,MATO GROSSO,CO,CENTRO-OESTE,44091344.3,335100,32444452.13,18077,44654744.89,203500,24133351.96,40883,8578,577,8434,519
202506,3107406,BOM DESPACHO,31,MINAS GERAIS,SE,SUDESTE,212977159.54,934869,98138163.95,71434,214267790.9,566736,93572374.11,221958,31710,3008,31153,2804
202506,2906600,CANDIBA,29,BAHIA,NE,NORDESTE,30373515.65,175413,5487615.91,7789,29652255.11,107023,5753811.56,29632,6115,271,5943,251
202308,3525003,JANDIRA,35,SÃO PAULO,SE,SUDESTE,361776967.87,2004726,362094677.4,145693,390072733.31,1436680,379894498.95,257921,79161,4676,79346,4364
202509,5221908,VARJÃO,52,GOIÁS,CO,CENTRO-OESTE,3027037.59,11352,1256968.32,667,3233903.48,7372,1042765.97,1938,1628,75,1391,70
202311,2805703,PROPRIÁ,28,SERGIPE,NE,NORDESTE,63722504.25,439799,23309405.48,20310,64275224.88,317523,24682348.61,76888,14857,592,15116,544
202509,2208601,PRATA DO PIAUÍ,22,PIAUÍ,NE,NORDESTE,1158562.76,9956,110896.52,200,980519.55,5837,151108.26,993,1342,38,1164,42
202507,3120904,CURVELO,31,MINAS GERAIS,SE,SUDESTE,373373687.16,1863023,232220658.0,155856,381730046.41,1146038,197806418.55,415180,52402,4425,52630,4112
202402,2106003,LIMA CAMPOS,21,MARANHÃO,NE,NORDESTE,19854626.54,172230,7190365.93,5248,18905315.57,118019,5881764.22,16250,5706,178,5555,161
202307,2905008,CACULÉ,29,BAHIA,NE,NORDESTE,36795775.58,213008,20678007.34,16477,36327185.66,138141,29684729.06,58687,9094,703,9050,658
202505,3145109,NOVA RESENDE,31,MINAS GERAIS,SE,SUDESTE,66397264.41,202950,31723996.06,13102,71294506.01,114883,33506355.4,55724,8447,659,7917,628
202309,3542305,REDENÇÃO DA SERRA,35,SÃO PAULO,SE,SUDESTE,4997848.88,30222,1890918.75,2282,5254292.85,24806,2564287.69,3349,1746,105,1754,101
202411,4318457,SÃO JOSÉ DAS MISSÕES,43,RIO GRANDE DO SUL,SU,SUL,5063842.6,21471,1525686.73,1063,4452606.79,11669,1479852.99,3464,1095,59,1038,61
202508,1707405,ESPERANTINA,17,TOCANTINS,NO,NORTE,24669144.55,181549,3732363.58,7947,23426726.59,113716,3167943.97,22204,4875,140,4774,126
