AnoMes,PAG_PFPJ,REC_PFPJ,PAG_REGIAO,REC_REGIAO,PAG_IDADE,REC_IDADE,FORMAINICIACAO,NATUREZA,FINALIDADE,VALOR,QUANTIDADE
202401,PF,PF,NORTE,NORTE,entre 50 e 59 anos,entre 20 e 29 anos,DICT,P2P,Pix,484475334.77,2669804
202406,PF,PJ,Nao informado,CENTRO-OESTE,entre 30 e 39 anos,Nao se aplica,Nao disponivel,P2B,Nao disponivel,677.0,2
202301,PF,PF,Nao informado,SUL,até 19 anos,entre 30 e 39 anos,DICT,P2P,Pix,17946.59,79
202406,PF,PF,NORTE,SUDESTE,até 19 anos,Nao informado,QRES,P2P,Pix,5665.41,17
202304,PF,PF,NORTE,NORDESTE,entre 20 e 29 anos,entre 30 e 39 anos,QRDN,P2P,Pix,533180.16,24657
202306,PF,PF,CENTRO-OESTE,SUL,entre 40 e 49 anos,entre 40 e 49 anos,MANU,P2P,Pix,6768426.45,9741
202311,PF,PF,Nao informado,Nao informado,entre 40 e 49 anos,mais de 60 anos,DICT,P2P,Pix,128148.78,238
202312,PF,PF,NORDESTE,SUL,entre 20 e 29 anos,entre 20 e 29 anos,MANU,P2P,Pix,7774037.4,60789
202304,PF,PF,NORTE,SUDESTE,até 19 anos,mais de 60 anos,MANU,P2P,Pix,52408.72,488
202310,PF,PF,SUL,NORTE,até 19 anos,entre 50 e 59 anos,DICT,P2P,Pix,428896.92,4975
202504,PF,PF,NORDESTE,SUDESTE,entre 20 e 29 anos,entre 20 e 29 anos,QRDN,P2P,Pix,5029054.02,193123
202410,PJ,PF,Nao informado,Nao informado,Nao se aplica,mais de 60 anos,QRDN,B2P,Pix,435.0,4
202502,PF,PF,NORTE,CENTRO-OESTE,entre 30 e 39 anos,entre 40 e 49 anos,Nao disponivel,P2P,Nao disponivel,115026.28,460
202310,PF,PF,NORTE,NORTE,entre 40 e 49 anos,entre 20 e 29 anos,QRES,P2P,Pix,15581970.58,350513
202506,PF,PF,NORDESTE,SUL,entre 30 e 39 anos,entre 20 e 29 anos,MANU,P2P,Pix,4825470.37,38395
202306,PF,PF,NORDESTE,CENTRO-OESTE,entre 40 e 49 anos,entre 50 e 59 anos,QRES,P2P,Pix,348231.38,7395
202308,PF,PF,NORTE,Nao informado,entre 20 e 29 anos,mais de 60 anos,QRES,P2P,Pix,3654.93,237
202307,PF,PJ,SUDESTE,SUDESTE,mais de 60 anos,Nao se aplica,DICT,P2B,Pix Saque,765.33,6
202502,PF,PF,NORTE,NORTE,entre 30 e 39 anos,Nao informado,DICT,P2P,Pix,1170.0,10
202406,PF,PJ,SUDESTE,SUL,mais de 60 anos,Nao se aplica,QRES,P2B,Pix Saque,1319.98,4
202312,PF,PF,NORDESTE,NORDESTE,até 19 anos,entre 50 e 59 anos,MANU,P2P,Pix,17261134.97,312926
202506,PJ,PF,SUL,CENTRO-OESTE,Nao se aplica,entre 50 e 59 anos,MANU,B2P,Pix,104319704.65,18275
202505,PF,PJ,SUL,SUL,mais de 60 anos,Nao se aplica,QRDN,P2B,Pix Saque,10615231.58,36383
202502,PJ,PF,SUDESTE,SUL,Nao se aplica,até 19 anos,DICT,G2P,Pix,2554.92,5
202504,PF,PF,SUDESTE,CENTRO-OESTE,entre 30 e 39 anos,mais de 60 anos,QRDN,P2P,Pix,467007.61,13900
202307,PF,PF,SUL,SUDESTE,entre 50 e 59 anos,entre 50 e 59 anos,QRES,P2P,Pix,409876.4,3404
202309,PF,PF,NORTE,SUL,entre 20 e 29 anos,entre 40 e 49 anos,Nao disponivel,P2P,Nao disponivel,38494.85,195
202306,PF,PF,Nao informado,SUDESTE,entre 40 e 49 anos,até 19 anos,QRDN,P2P,Pix,225.5,9
202404,PF,PF,Nao informado,NORTE,entre 20 e 29 anos,entre 20 e 29 anos,QRES,P2P,Pix,20699.69,404
202302,PJ,PJ,SUDESTE,CENTRO-OESTE,Nao se aplica,Nao se aplica,QRES,B2B,Pix,30996297.43,22547
202506,PF,PJ,SUL,NORTE,entre 40 e 49 anos,Nao se aplica,DICT,P2B,Pix,27904206.16,22054
202405,PF,PJ,SUL,NORTE,mais de 60 anos,Nao se aplica,MANU,P2G,Pix,246.4,1
202504,PJ,PJ,Nao informado,SUL,Nao se aplica,Nao se aplica,DICT,B2B,Pix,27624612.22,14650
202408,PF,PF,Nao informado,Nao informado,mais de 60 anos,entre 40 e 49 anos,MANU,P2P,Pix,49127.79,136
202501,PF,PF,NORTE,NORDESTE,entre 30 e 39 anos,Nao informado,QRDN,P2P,Pix,70.0,12
202507,PF,PF,SUL,NORTE,mais de 60 anos,entre 20 e 29 anos,MANU,P2P,Pix,753301.33,3269
202304,PF,PF,CENTRO-OESTE,NORTE,entre 20 e 29 anos,até 19 anos,Nao disponivel,P2P,Nao disponivel,15491.14,211
202409,PJ,PJ,NORDESTE,NORTE,Nao se aplica,Nao se aplica,QRES,B2B,Pix,4546415.36,9117
202410,PF,PF,CENTRO-OESTE,SUL,entre 30 e 39 anos,mais de 60 anos,Nao disponivel,P2P,Nao disponivel,88983.85,119
202408,PF,PJ,NORTE,SUL,entre 20 e 29 anos,Nao se aplica,MANU,P2G,Pix,835.5,13
202404,PF,PJ,NORDESTE,SUL,entre 40 e 49 anos,Nao se aplica,MANU,P2B,Pix Saque,1350.0,1
202310,PF,PF,SUDESTE,SUL,mais de 60 anos,entre 20 e 29 anos,QRDN,P2P,Pix,34155.59,645
202308,PJ,PF,NORTE,NORTE,Nao se aplica,entre 30 e 39 anos,QRES,G2P,Pix,16.5,2
202312,PF,PF,SUL,CENTRO-OESTE,entre 40 e 49 anos,entre 50 e 59 anos,MANU,P2P,Pix,2102747.43,5265
202404,PF,PF,CENTRO-OESTE,NORDESTE,entre 40 e 49 anos,entre 40 e 49 anos,QRES,P2P,Pix,1743572.45,38316
202404,PF,PF,SUL,NORDESTE,entre 40 e 49 anos,entre 30 e 39 anos,Nao disponivel,P2P,Nao disponivel,43771.18,346
202303,PJ,PF,SUL,SUL,Nao se aplica,entre 40 e 49 anos,Nao disponivel,B2P,Nao disponivel,7506408.57,28980
202505,PF,PJ,SUL,Nao informado,mais de 60 anos,Nao se aplica,MANU,P2B,Pix,216828.32,89
202312,PF,PF,SUDESTE,Nao informado,entre 20 e 29 anos,entre 50 e 59 anos,Nao disponivel,P2P,Nao disponivel,1351.76,12
202308,PJ,PJ,CENTRO-OESTE,CENTRO-OESTE,Nao se aplica,Nao se aplica,QRES,G2G,Pix,1595.87,1
202503,PF,PJ,NORTE,NORTE,entre 20 e 29 anos,Nao se aplica,QRES,P2B,Pix Saque,3784.21,14
202412,PF,PF,Nao informado,SUL,entre 20 e 29 anos,entre 50 e 59 anos,MANU,P2P,Pix,245172.64,657
202309,PF,PJ,SUL,Nao informado,mais de 60 anos,Nao se aplica,QRDN,P2B,Pix,21139.9,200
202508,PF,PF,NORDESTE,NORTE,entre 40 e 49 anos,entre 20 e 29 anos,MANU,P2P,Pix,5252242.82,53513
202502,PF,PF,SUDESTE,SUL,entre 30 e 39 anos,entre 20 e 29 anos,MANU,P2P,Pix,9616890.94,58796
202304,PF,PF,NORTE,SUL,entre 50 e 59 anos,entre 40 e 49 anos,QRDN,P2P,Pix,18604.95,407
202403,PF,PF,Nao informado,Nao informado,entre 50 e 59 anos,entre 20 e 29 anos,DICT,P2P,Pix,489776.68,1735
202305,PJ,PJ,SUDESTE,CENTRO-OESTE,Nao se aplica,Nao se aplica,QRES,B2G,Pix,1168.62,15
202505,PJ,PJ,CENTRO-OESTE,CENTRO-OESTE,Nao se aplica,Nao se aplica,MANU,B2G,Pix,20237227.02,901
202308,PF,PF,CENTRO-OESTE,CENTRO-OESTE,entre 20 e 29 anos,mais de 60 anos,QRES,P2P,Pix,5122205.15,134312
202310,PF,PF,CENTRO-OESTE,SUDESTE,entre 40 e 49 anos,até 19 anos,DICT,P2P,Pix,6678293.65,48907
202308,PF,PF,CENTRO-OESTE,Nao informado,entre 50 e 59 anos,entre 40 e 49 anos,QRDN,P2P,Pix,2991.84,37
202304,PF,PF,SUDESTE,Nao informado,entre 40 e 49 anos,entre 20 e 29 anos,Nao disponivel,P2P,Nao disponivel,790.2,7
202403,PJ,PJ,SUL,SUL,Nao se aplica,Nao se aplica,DICT,B2B,Pix Saque,5690.0,20
202404,PF,PJ,SUDESTE,CENTRO-OESTE,até 19 anos,Nao se aplica,MANU,P2G,Pix,220.0,3
202410,PF,PF,Nao informado,SUL,entre 40 e 49 anos,até 19 anos,QRES,P2P,Pix,1664.74,39
202405,PJ,PF,NORDESTE,NORDESTE,Nao se aplica,até 19 anos,MANU,B2P,Pix,29032324.87,114743
202303,PF,PF,CENTRO-OESTE,NORDESTE,entre 20 e 29 anos,até 19 anos,QRES,P2P,Pix,41771.14,1118
202311,PF,PF,SUDESTE,Nao informado,entre 40 e 49 anos,entre 40 e 49 anos,QRES,P2P,Pix,181005.04,623
202503,PF,PF,NORTE,Nao informado,entre 40 e 49 anos,Nao informado,DICT,P2P,Pix,31237.21,44
202501,PF,PF,CENTRO-OESTE,SUL,entre 20 e 29 anos,entre 20 e 29 anos,QRDN,P2P,Pix,291111.41,7563
202410,PF,PF,CENTRO-OESTE,CENTRO-OESTE,até 19 anos,entre 40 e 49 anos,MANU,P2P,Pix,31275746.63,277548
202412,PJ,PF,NORDESTE,Nao informado,Nao se aplica,mais de 60 anos,Nao disponivel,B2P,Nao disponivel,22316.74,12
202301,PF,PJ,CENTRO-OESTE,CENTRO-OESTE,entre 50 e 59 anos,Nao se aplica,MANU,P2B,Pix,135065956.7,175136
202504,PJ,PF,Nao informado,CENTRO-OESTE,Nao se aplica,mais de 60 anos,Nao disponivel,B2P,Nao disponivel,16165.48,14
202505,PF,PF,NORTE,Nao informado,entre 40 e 49 anos,entre 40 e 49 anos,QRDN,P2P,Pix,16467.41,457
202403,PF,PF,SUDESTE,SUL,entre 30 e 39 anos,entre 30 e 39 anos,DICT,P2P,Pix,143469228.66,495590
202405,PF,PF,Nao informado,NORDESTE,entre 40 e 49 anos,entre 40 e 49 anos,QRES,P2P,Pix,55748.78,1112
202507,PF,PJ,CENTRO-OESTE,CENTRO-OESTE,entre 50 e 59 anos,Nao se aplica,Nao disponivel,P2G,Nao disponivel,5260.55,6
202306,PF,PF,Nao informado,NORTE,até 19 anos,entre 50 e 59 anos,DICT,P2P,Pix,5488.16,120
202503,PJ,PF,SUL,NORDESTE,Nao se aplica,entre 20 e 29 anos,QRES,B2P,Pix,1595121.56,13835
202503,PF,PJ,NORTE,NORTE,Nao informado,Nao se aplica,MANU,P2B,Pix,70.86,1
202508,PJ,PJ,SUL,SUL,Nao se aplica,Nao se aplica,DICT,B2B,Pix,86751525225.41,11515541
202303,PF,PJ,Nao informado,NORTE,Nao informado,Nao se aplica,DICT,P2B,Pix,22663.69,14
202507,PF,PF,NORTE,CENTRO-OESTE,entre 30 e 39 anos,entre 40 e 49 anos,MANU,P2P,Pix,9721505.69,42821
202304,PJ,PJ,SUL,NORDESTE,Nao se aplica,Nao se aplica,QRDN,G2B,Pix,176536.78,3
202401,PF,PF,Nao informado,NORDESTE,entre 20 e 29 anos,entre 40 e 49 anos,QRES,P2P,Pix,46588.9,1604
202411,PF,PJ,SUL,CENTRO-OESTE,entre 50 e 59 anos,Nao se aplica,QRDN,P2G,Pix,52176182.17,145294
202508,PF,PF,NORDESTE,NORDESTE,entre 30 e 39 anos,até 19 anos,DICT,P2P,Pix,515234956.07,6091598
202307,PF,PF,SUDESTE,NORDESTE,até 19 anos,mais de 60 anos,QRES,P2P,Pix,100711.76,4974
202409,PF,PJ,SUL,NORTE,entre 20 e 29 anos,Nao se aplica,Nao disponivel,P2B,Nao disponivel,18565.4,47
202506,PF,PF,SUDESTE,SUL,mais de 60 anos,entre 20 e 29 anos,MANU,P2P,Pix,2604250.33,8589
202507,PF,PF,CENTRO-OESTE,SUDESTE,até 19 anos,entre 40 e 49 anos,Nao disponivel,P2P,Nao disponivel,137931.55,792
202301,PF,PF,SUDESTE,SUL,entre 30 e 39 anos,entre 50 e 59 anos,Nao disponivel,P2P,Nao disponivel,97678.61,300
202504,PF,PF,SUL,Nao informado,entre 40 e 49 anos,entre 20 e 29 anos,DICT,P2P,Pix,1855118.74,5272
202408,PF,PF,NORDESTE,SUL,entre 50 e 59 anos,mais de 60 anos,QRES,P2P,Pix,105757.52,1502
202407,PJ,PJ,CENTRO-OESTE,SUL,Nao se aplica,Nao se aplica,DICT,G2G,Pix,2911.32,3
202405,PF,PF,NORTE,SUL,mais de 60 anos,até 19 anos,QRES,P2P,Pix,6757.49,96
202504,PF,PF,Nao informado,NORDESTE,entre 40 e 49 anos,entre 30 e 39 anos,QRES,P2P,Pix,87054.66,1262
202504,PF,PF,NORTE,CENTRO-OESTE,entre 40 e 49 anos,entre 30 e 39 anos,DICT,P2P,Pix,59914617.78,180866
202308,PF,PF,SUL,SUDESTE,até 19 anos,até 19 anos,Nao disponivel,P2P,Nao disponivel,21528.02,1009
202502,PF,PF,CENTRO-OESTE,NORDESTE,entre 50 e 59 anos,mais de 60 anos,DICT,P2P,Pix,13407002.13,33842
202405,PJ,PJ,SUL,SUDESTE,Nao se aplica,Nao se aplica,QRES,B2G,Pix,93778.89,39
202508,PF,PF,SUDESTE,NORDESTE,mais de 60 anos,mais de 60 anos,Nao disponivel,P2P,Nao disponivel,45795.73,175
202411,PF,PJ,Nao informado,SUDESTE,entre 40 e 49 anos,Nao se aplica,DICT,P2B,Pix,28282853.77,11909
202502,PJ,PF,NORTE,SUL,Nao se aplica,entre 40 e 49 anos,QRES,B2P,Pix,177324.73,1015
202306,PF,PF,SUDESTE,SUDESTE,mais de 60 anos,entre 40 e 49 anos,INIC,P2P,Pix,420.0,2
202312,PF,PF,NORTE,Nao informado,mais de 60 anos,até 19 anos,QRES,P2P,Pix,5068.0,2
202507,PF,PF,SUDESTE,NORTE,entre 20 e 29 anos,entre 20 e 29 anos,APDN,P2P,Pix,18.0,1
202408,PF,PF,NORDESTE,NORTE,entre 50 e 59 anos,entre 30 e 39 anos,Nao disponivel,P2P,Nao disponivel,15231.31,152
202311,PJ,PF,NORTE,CENTRO-OESTE,Nao se aplica,entre 20 e 29 anos,QRES,B2P,Pix,337876.99,1786
202302,PF,PJ,NORTE,NORTE,até 19 anos,Nao se aplica,DICT,P2G,Pix,29729.93,48
202505,PF,PF,SUL,SUL,até 19 anos,até 19 anos,Nao disponivel,P2P,Nao disponivel,2473928.46,34406
202502,PF,PF,NORTE,NORDESTE,entre 30 e 39 anos,entre 40 e 49 anos,Nao disponivel,P2P,Nao disponivel,124937.16,506
202504,PF,PF,NORTE,CENTRO-OESTE,mais de 60 anos,até 19 anos,MANU,P2P,Pix,113524.89,1270
202508,PF,PF,SUDESTE,NORDESTE,entre 40 e 49 anos,entre 40 e 49 anos,APDN,P2P,Pix,3854.9,163
202504,PF,PF,SUL,CENTRO-OESTE,entre 50 e 59 anos,até 19 anos,DICT,P2P,Pix,2009464.04,9357
202411,PF,PJ,CENTRO-OESTE,SUDESTE,mais de 60 anos,Nao se aplica,INIC,P2B,Pix,1710.26,130
202504,PJ,PF,SUL,NORTE,Nao se aplica,entre 30 e 39 anos,Nao disponivel,B2P,Nao disponivel,1596184.49,8025
202311,PF,PJ,NORTE,SUL,até 19 anos,Nao se aplica,QRES,P2B,Pix Saque,40.0,1
202501,PF,PF,NORTE,NORTE,entre 40 e 49 anos,mais de 60 anos,QRDN,P2P,Pix,8200230.8,294972
202306,PF,PF,CENTRO-OESTE,SUL,entre 30 e 39 anos,entre 20 e 29 anos,MANU,P2P,Pix,2381194.21,12915
202402,PF,PF,NORDESTE,NORDESTE,até 19 anos,entre 50 e 59 anos,MANU,P2P,Pix,17705529.89,324041
202406,PF,PJ,CENTRO-OESTE,CENTRO-OESTE,entre 20 e 29 anos,Nao se aplica,QRES,P2G,Pix,466210.93,6315
202405,PF,PJ,NORTE,CENTRO-OESTE,entre 40 e 49 anos,Nao se aplica,Nao disponivel,P2B,Nao disponivel,254481.82,134
202406,PF,PF,SUDESTE,NORTE,entre 20 e 29 anos,entre 40 e 49 anos,QRDN,P2P,Pix,328978.67,13499
202503,PF,PF,SUL,SUL,entre 30 e 39 anos,entre 50 e 59 anos,MANU,P2P,Pix,242207718.32,852134
202401,PF,PJ,NORDESTE,SUDESTE,entre 50 e 59 anos,Nao se aplica,Nao disponivel,P2B,Nao disponivel,211548.48,398
202503,PF,PJ,Nao informado,SUL,entre 20 e 29 anos,Nao se aplica,DICT,P2B,Pix,5139868.72,6147
202301,PF,PF,CENTRO-OESTE,SUL,entre 30 e 39 anos,entre 20 e 29 anos,Nao disponivel,P2P,Nao disponivel,58010.21,220
202309,PF,PF,SUL,SUDESTE,entre 40 e 49 anos,entre 30 e 39 anos,Nao disponivel,P2P,Nao disponivel,112108.43,647
202302,PF,PF,SUL,NORTE,entre 40 e 49 anos,mais de 60 anos,DICT,P2P,Pix,2943828.09,7494
202501,PF,PF,NORDESTE,SUDESTE,entre 30 e 39 anos,Nao informado,QRES,P2P,Pix,4144768.8,3960
202503,PF,PF,Nao informado,NORDESTE,até 19 anos,entre 20 e 29 anos,Nao disponivel,P2P,Nao disponivel,417.42,10
202506,PF,PF,CENTRO-OESTE,SUDESTE,entre 50 e 59 anos,até 19 anos,QRDN,P2P,Pix,29032.3,796
202412,PF,PJ,SUL,SUL,até 19 anos,Nao se aplica,QRES,P2G,Pix,121892.67,1586
202405,PJ,PJ,NORTE,NORTE,Nao se aplica,Nao se aplica,QRDN,B2G,Pix,74779518.01,74243
202302,PF,PF,NORTE,Nao informado,até 19 anos,até 19 anos,DICT,P2P,Pix,3568.27,113
202303,PF,PF,Nao informado,NORDESTE,entre 50 e 59 anos,entre 30 e 39 anos,Nao disponivel,P2P,Nao disponivel,9079.0,7
202403,PF,PF,NORDESTE,SUDESTE,mais de 60 anos,entre 30 e 39 anos,MANU,P2P,Pix,7987057.11,31737
202410,PF,PF,Nao informado,NORTE,entre 40 e 49 anos,entre 30 e 39 anos,QRES,P2P,Pix,60225.64,704
202302,PF,PF,SUL,SUDESTE,entre 20 e 29 anos,entre 40 e 49 anos,QRDN,P2P,Pix,258897.75,8046
202504,PF,PF,NORTE,NORTE,entre 30 e 39 anos,entre 40 e 49 anos,QRDN,P2P,Pix,41620049.15,1607904
202410,PF,PJ,NORTE,Nao informado,entre 50 e 59 anos,Nao se aplica,MANU,P2B,Pix,3611.0,4
202303,PJ,PF,CENTRO-OESTE,NORDESTE,Nao se aplica,entre 40 e 49 anos,QRDN,B2P,Pix,70552.7,793
202508,PJ,PF,NORDESTE,SUDESTE,Nao se aplica,entre 40 e 49 anos,QRDN,G2P,Pix,428.0,1
202503,PF,PF,SUDESTE,SUDESTE,entre 50 e 59 anos,entre 50 e 59 anos,Nao disponivel,P2P,Nao disponivel,23452005.21,34770
202508,PF,PF,Nao informado,NORDESTE,entre 20 e 29 anos,entre 30 e 39 anos,DICT,P2P,Pix,2980941.57,10973
202409,PF,PF,Nao informado,CENTRO-OESTE,Nao informado,até 19 anos,DICT,P2P,Pix,1182.0,2
202405,PF,PF,Nao informado,NORDESTE,entre 40 e 49 anos,entre 30 e 39 anos,MANU,P2P,Pix,742324.18,1702
202308,PF,PJ,SUDESTE,NORTE,entre 20 e 29 anos,Nao se aplica,DICT,P2G,Pix,2065.57,12
202508,PF,PF,NORTE,SUL,até 19 anos,entre 30 e 39 anos,APDN,P2P,Pix,519.0,11
202402,PF,PF,SUL,CENTRO-OESTE,mais de 60 anos,mais de 60 anos,QRES,P2P,Pix,32770.62,391
202504,PJ,PF,SUL,CENTRO-OESTE,Nao se aplica,mais de 60 anos,DICT,G2P,Pix,7232.1,32
202407,PF,PJ,Nao informado,CENTRO-OESTE,até 19 anos,Nao se aplica,QRES,P2G,Pix,136.35,2
202306,PF,PF,SUDESTE,NORTE,mais de 60 anos,entre 50 e 59 anos,QRDN,P2P,Pix,13299.88,290
202402,PJ,PJ,NORTE,NORTE,Nao se aplica,Nao se aplica,QRES,B2G,Pix,364238.26,759
202406,PF,PF,SUL,SUL,entre 40 e 49 anos,entre 30 e 39 anos,INIC,P2P,Pix,25.0,1
202311,PF,PF,NORTE,NORTE,mais de 60 anos,entre 40 e 49 anos,Nao disponivel,P2P,Nao disponivel,229873.2,849
202402,PF,PF,Nao informado,NORDESTE,até 19 anos,mais de 60 anos,QRDN,P2P,Pix,144.21,11
202403,PJ,PF,NORDESTE,NORDESTE,Nao se aplica,Nao informado,QRES,B2P,Pix,138.0,3
202504,PJ,PF,SUL,SUL,Nao se aplica,mais de 60 anos,QRES,B2P,Pix,17925763.59,89132
202502,PF,PF,NORDESTE,SUDESTE,entre 40 e 49 anos,entre 20 e 29 anos,Nao disponivel,P2P,Nao disponivel,246947.42,1687
202506,PF,PF,NORTE,NORDESTE,entre 50 e 59 anos,até 19 anos,Nao disponivel,P2P,Nao disponivel,1133.2,178
202409,PF,PF,NORTE,SUDESTE,entre 40 e 49 anos,entre 30 e 39 anos,MANU,P2P,Pix,5469151.52,43951
202412,PF,PF,NORDESTE,SUDESTE,entre 40 e 49 anos,entre 20 e 29 anos,Nao disponivel,P2P,Nao disponivel,363697.33,2015
202502,PF,PF,NORDESTE,CENTRO-OESTE,entre 50 e 59 anos,entre 30 e 39 anos,Nao disponivel,P2P,Nao disponivel,52544.03,166
202410,PF,PJ,CENTRO-OESTE,NORDESTE,entre 20 e 29 anos,Nao se aplica,QRDN,P2B,Pix Saque,92607.69,319
202501,PF,PJ,NORDESTE,SUDESTE,mais de 60 anos,Nao se aplica,Nao disponivel,P2B,Nao disponivel,582220.98,364
202504,PF,PF,SUDESTE,NORDESTE,mais de 60 anos,entre 40 e 49 anos,DICT,P2P,Pix,138073135.04,368113
202303,PF,PF,SUL,NORDESTE,entre 40 e 49 anos,até 19 anos,DICT,P2P,Pix,2628505.74,16129
202406,PF,PF,SUL,NORTE,entre 20 e 29 anos,entre 40 e 49 anos,Nao disponivel,P2P,Nao disponivel,43834.04,252
202401,PJ,PF,SUDESTE,Nao informado,Nao se aplica,entre 40 e 49 anos,Nao disponivel,B2P,Nao disponivel,295915.25,1524
202306,PJ,PF,NORTE,SUL,Nao se aplica,entre 40 e 49 anos,MANU,G2P,Pix,6089.27,3
202407,PJ,PF,SUDESTE,NORDESTE,Nao se aplica,entre 20 e 29 anos,QRES,B2P,Pix,4763336.37,22632
202304,PF,PF,SUL,NORDESTE,entre 20 e 29 anos,entre 30 e 39 anos,DICT,P2P,Pix,20155737.46,146233
202507,PF,PJ,NORTE,CENTRO-OESTE,entre 30 e 39 anos,Nao se aplica,QRDN,P2B,Pix Saque,202095.69,605
202408,PF,PF,SUL,SUDESTE,entre 20 e 29 anos,entre 40 e 49 anos,DICT,P2P,Pix,54369646.19,244021
202301,PF,PF,NORTE,CENTRO-OESTE,até 19 anos,mais de 60 anos,QRES,P2P,Pix,15139.23,1472
202403,PF,PF,SUL,NORDESTE,entre 30 e 39 anos,entre 30 e 39 anos,QRDN,P2P,Pix,442679.62,13294
202406,PF,PF,NORDESTE,CENTRO-OESTE,entre 30 e 39 anos,entre 30 e 39 anos,MANU,P2P,Pix,20660449.53,134000
202502,PF,PJ,SUL,Nao informado,mais de 60 anos,Nao se aplica,QRDN,P2B,Pix Saque,600.0,2
202507,PF,PF,SUL,NORDESTE,entre 20 e 29 anos,mais de 60 anos,Nao disponivel,P2P,Nao disponivel,32593.74,146
202508,PF,PF,Nao informado,NORTE,entre 40 e 49 anos,entre 30 e 39 anos,DICT,P2P,Pix,2687075.35,8445
202503,PF,PJ,Nao informado,NORTE,Nao informado,Nao se aplica,QRES,P2B,Pix,687.15,34
202502,PF,PF,NORTE,Nao informado,entre 30 e 39 anos,mais de 60 anos,QRES,P2P,Pix,10235.34,377
202408,PF,PF,SUDESTE,Nao informado,mais de 60 anos,entre 20 e 29 anos,Nao disponivel,P2P,Nao disponivel,241.0,3
202308,PF,PJ,SUL,SUL,entre 20 e 29 anos,Nao se aplica,Nao disponivel,P2G,Nao disponivel,504.45,8
202408,PF,PF,Nao informado,NORTE,Nao informado,entre 30 e 39 anos,DICT,P2P,Pix,5697.49,69
202304,PJ,PF,CENTRO-OESTE,NORDESTE,Nao se aplica,entre 20 e 29 anos,Nao disponivel,B2P,Nao disponivel,494799.25,5220
202409,PF,PF,CENTRO-OESTE,NORDESTE,entre 50 e 59 anos,entre 30 e 39 anos,QRDN,P2P,Pix,485408.84,12733
202307,PF,PF,NORDESTE,Nao informado,até 19 anos,mais de 60 anos,QRES,P2P,Pix,171.79,24
202306,PF,PF,SUL,NORTE,entre 50 e 59 anos,entre 20 e 29 anos,DICT,P2P,Pix,9695744.31,38014
202506,PJ,PJ,NORDESTE,SUDESTE,Nao se aplica,Nao se aplica,DICT,B2B,Pix,6136178228.07,492518
202501,PJ,PF,NORDESTE,NORDESTE,Nao se aplica,Nao informado,DICT,B2P,Pix,2723.4,24
202404,PF,PJ,NORTE,Nao informado,mais de 60 anos,Nao se aplica,QRDN,P2B,Pix,3660.4,2
202409,PF,PF,NORTE,CENTRO-OESTE,mais de 60 anos,entre 30 e 39 anos,QRES,P2P,Pix,247190.74,2311
202311,PF,PF,CENTRO-OESTE,SUL,até 19 anos,entre 20 e 29 anos,MANU,P2P,Pix,313545.62,3729
202306,PF,PJ,Nao informado,NORTE,entre 30 e 39 anos,Nao se aplica,MANU,P2B,Pix,189434.7,664
202504,PF,PJ,SUL,SUL,entre 30 e 39 anos,Nao se aplica,DICT,P2B,Pix,4426068017.77,7681607
202405,PF,PF,NORTE,Nao informado,entre 40 e 49 anos,entre 20 e 29 anos,QRDN,P2P,Pix,2368.75,65
202404,PF,PJ,SUL,SUDESTE,mais de 60 anos,Nao se aplica,QRDN,P2B,Pix Troco,1953.07,5
202505,PF,PF,CENTRO-OESTE,NORTE,entre 40 e 49 anos,entre 20 e 29 anos,DICT,P2P,Pix,56083803.15,202152
202311,PF,PF,NORTE,SUL,entre 50 e 59 anos,entre 50 e 59 anos,MANU,P2P,Pix,897562.6,3270
202308,PF,PJ,Nao informado,CENTRO-OESTE,até 19 anos,Nao se aplica,QRDN,P2B,Pix,10570.73,309
202311,PF,PF,NORDESTE,SUDESTE,mais de 60 anos,até 19 anos,QRDN,P2P,Pix,11880.9,187
202311,PF,PJ,SUDESTE,NORDESTE,entre 30 e 39 anos,Nao se aplica,QRDN,P2B,Pix Troco,1712.09,13
202508,PF,PF,NORDESTE,NORTE,mais de 60 anos,entre 30 e 39 anos,Nao disponivel,P2P,Nao disponivel,18219.72,115
202505,PF,PF,SUL,NORDESTE,entre 20 e 29 anos,entre 50 e 59 anos,MANU,P2P,Pix,1831364.04,8838
202301,PF,PF,NORTE,SUDESTE,mais de 60 anos,até 19 anos,QRDN,P2P,Pix,47.0,2
202307,PJ,PF,SUDESTE,NORDESTE,Nao se aplica,entre 40 e 49 anos,DICT,B2P,Pix,574323575.3,2415129
202411,PJ,PF,SUDESTE,NORDESTE,Nao se aplica,entre 50 e 59 anos,QRDN,B2P,Pix,322747.76,6552
202410,PJ,PF,Nao informado,Nao informado,Nao se aplica,entre 20 e 29 anos,QRDN,B2P,Pix,39.0,3
202504,PJ,PF,NORDESTE,CENTRO-OESTE,Nao se aplica,até 19 anos,QRES,B2P,Pix,165602.75,513
202312,PF,PF,SUDESTE,NORTE,entre 40 e 49 anos,entre 30 e 39 anos,Nao disponivel,P2P,Nao disponivel,103703.63,404
202304,PJ,PF,SUDESTE,Nao informado,Nao se aplica,entre 20 e 29 anos,DICT,B2P,Pix,3699866.1,6904
202412,PF,PF,CENTRO-OESTE,NORTE,mais de 60 anos,entre 20 e 29 anos,MANU,P2P,Pix,1382561.64,4315
